"Iteration","Method","Q_Value","FDP","TDP","FDP_Plus","TDP_Plus"
51,"bhq",0.1,0,0,0,0.84
51,"dp",0.2,0.166666666666667,1,0.166666666666667,1
51,"rank",0.2,0.0909090909090909,0.8,0.0909090909090909,0.8
51,"bhq",0.2,0,0,0,0.96
51,"dp",0.3,0.404761904761905,1,0.404761904761905,1
51,"rank",0.3,0.352941176470588,0.88,0.352941176470588,0.88
51,"bhq",0.3,0,0,0,0.96
52,"dp",0.1,0.12,0.88,0.125,0.84
52,"rank",0.1,0.185185185185185,0.88,0.0476190476190476,0.8
52,"bhq",0.1,0,0,0.0454545454545455,0.84
52,"dp",0.2,0.115384615384615,0.92,0.115384615384615,0.92
52,"rank",0.2,0.258064516129032,0.92,0.206896551724138,0.92
52,"bhq",0.2,0,0,0.12,0.88
52,"dp",0.3,0.258064516129032,0.92,0.233333333333333,0.92
52,"rank",0.3,0.351351351351351,0.96,0.351351351351351,0.96
52,"bhq",0.3,0,0,0.115384615384615,0.92
53,"dp",0.1,0.04,0.96,0.0434782608695652,0.88
53,"rank",0.1,0.0869565217391304,0.84,0.0869565217391304,0.84
53,"bhq",0.1,0,0,0,0.76
53,"dp",0.2,0.25,0.96,0.111111111111111,0.96
53,"rank",0.2,0.153846153846154,0.88,0.153846153846154,0.88
53,"bhq",0.2,0,0,0,0.76
53,"dp",0.3,0.368421052631579,0.96,0.368421052631579,0.96
53,"rank",0.3,0.258064516129032,0.92,0.258064516129032,0.92
53,"bhq",0.3,0,0,0,0.8
54,"dp",0.1,0.0416666666666667,0.92,0.0416666666666667,0.92
54,"rank",0.1,0.115384615384615,0.92,0.08,0.92
54,"bhq",0.1,0,0,0.04,0.96
54,"dp",0.2,0.225806451612903,0.96,0.04,0.96
